order_id,order_date,customer_id,product_id,location_id,quantity,sales,discount,profit
CA-2012-KH16330140-41232,2020-11-19,KH-163301406,933,1913,15,285,0.0,142.5
TU-2012-LR6915134-41233,2020-11-20,LR-6915134,982,430,1,5,0.6,-0.5
US-2012-JK15325140-41233,2020-11-20,JK-153251402,2044,1252,19,152,0.2,45.6
BO-2012-RB957013-41233,2020-11-20,RB-957013,3189,1506,1,11,0.0,5.5
ID-2012-MS1798059-41234,2020-11-21,MS-1798059,17,825,9,27,0.47,0.81
ID-2012-MS1798059-41234,2020-11-21,MS-1798059,2795,825,3,30,0.47,0.9
CA-2012-RA19885140-41234,2020-11-21,RA-198851408,305,2529,11,198,0.0,99.0
CA-2012-PB19210140-41235,2020-11-22,PB-192101406,1106,1220,4,12,0.2,3.6
US-2012-SC20095140-41235,2020-11-22,SC-200951404,581,2415,3,48,0.0,24.0
ES-2012-AG1033045-41235,2020-11-22,AG-1033045,1605,1984,2,18,0.0,9.0
IN-2012-SC2077058-41235,2020-11-22,SC-2077058,2773,1019,3,12,0.0,6.0
ID-2012-EH1400578-41235,2020-11-22,EH-1400578,2512,694,4,104,0.0,52.0
ID-2012-AG10330102-41240,2020-11-27,AG-10330102,204,163,2,36,0.45,1.8
MX-2012-JM1526531-41240,2020-11-27,JM-1526531,983,444,9,81,0.0,40.5
US-2012-MC17635140-41240,2020-11-27,MC-176351402,2616,1747,11,154,0.0,77.0
MX-2012-JM1526531-41240,2020-11-27,JM-1526531,2352,444,9,45,0.0,22.5
TZ-2012-RP9270129-41240,2020-11-27,RP-9270129,2683,464,10,310,0.0,155.0
US-2012-TB2135518-41241,2020-11-28,TB-2135518,2318,2020,3,66,0.6,-6.6
US-2012-TB2135598-41241,2020-11-28,TB-2135598,291,2708,20,2160,0.4,216.0
IN-2012-KD16615102-41242,2020-11-29,KD-16615102,223,2245,7,49,0.45,2.45
CA-2012-JL15505140-41242,2020-11-29,JL-155051406,3256,2981,4,36,0.0,18.0
IN-2012-PG1889527-41242,2020-11-29,PG-1889527,1617,1837,8,200,0.0,100.0
ES-2012-NF18475139-41243,2020-11-30,NF-18475139,521,874,4,196,0.0,98.0
ES-2012-HF1499548-41245,2020-12-02,HF-1499548,1278,1241,3,54,0.0,27.0
MX-2012-RR1931582-41245,2020-12-02,RR-1931582,886,2815,3,27,0.0,13.5
CA-2012-NB18655140-41247,2020-12-04,NB-186551406,1230,1220,15,105,0.2,31.5
MX-2012-JS1568593-41247,2020-12-04,JS-1568593,2891,1800,17,221,0.0,110.5
IR-2012-HF499560-41248,2020-12-05,HF-499560,2860,2246,1,6,0.0,3.0
ID-2012-SA20830118-41249,2020-12-06,SA-20830118,1196,693,2,168,0.5,0.0
ID-2012-PM19135102-41250,2020-12-07,PM-19135102,2957,89,2,14,0.45,0.7
US-2012-FM1429036-41250,2020-12-07,FM-1429036,1465,1384,3,36,0.2,10.8
US-2012-MC18100143-41251,2020-12-08,MC-18100143,473,1,4,40,0.4,4.0
CA-2012-FP14320140-41251,2020-12-08,FP-143201406,1897,1220,3,18,0.2,5.4
SA-2012-SW10755110-41251,2020-12-08,SW-10755110,2649,2275,13,338,0.0,169.0
IN-2012-KM1666059-41254,2020-12-11,KM-1666059,3101,115,2,60,0.47,1.8
US-2012-SN2071055-41254,2020-12-11,SN-2071055,2353,2414,2,18,0.4,1.8
MX-2012-AS1024031-41254,2020-12-11,AS-1024031,1314,2429,1,8,0.0,4.0
CG-2012-AS63033-41254,2020-12-11,AS-63033,164,2110,1,143,0.0,71.5
ID-2012-NW1840059-41255,2020-12-12,NW-1840059,830,1648,2,344,0.47,10.32
IN-2012-MD1786092-41255,2020-12-12,MD-1786092,1604,2896,20,160,0.4,16.0
ID-2012-DK129857-41255,2020-12-12,DK-129857,904,1985,2,60,0.1,24.0
MX-2012-SG2060539-41255,2020-12-12,SG-2060539,2988,1344,2,34,0.0,17.0
IT-2012-CM1183045-41255,2020-12-12,CM-1183045,3152,3134,17,187,0.0,93.5
MX-2012-YC2189518-41255,2020-12-12,YC-2189518,2296,2208,16,64,0.0,32.0
AO-2012-JK53704-41257,2020-12-14,JK-53704,2744,1951,1,6,0.0,3.0
ID-2012-TB2140059-41258,2020-12-15,TB-2140059,2030,250,9,81,0.47,2.43
NI-2012-JD601595-41259,2020-12-16,JD-601595,1091,1002,1,12,0.7,-2.4
IN-2012-PB19210127-41259,2020-12-16,PB-19210127,850,1218,10,180,0.0,90.0
KZ-2012-LS723068-41261,2020-12-18,LS-723068,2045,2914,1,25,0.7,-5.0
IT-2012-SC20380124-41261,2020-12-18,SC-20380124,2649,2001,2,52,0.5,0.0
US-2012-JF1519055-41261,2020-12-18,JF-1519055,1897,2971,5,30,0.4,3.0
MX-2012-MN1793593-41261,2020-12-18,MN-1793593,1125,1800,9,135,0.0,67.5
KG-2012-RM967570-41261,2020-12-18,RM-967570,650,745,4,20,0.0,10.0
ES-2012-RB1936045-41262,2020-12-19,RB-1936045,742,2003,4,48,0.0,24.0
IT-2012-CG1204062-41263,2020-12-20,CG-1204062,905,2111,3,45,0.5,0.0
MX-2012-MZ1751528-41263,2020-12-20,MZ-1751528,2989,104,17,935,0.0,467.5
US-2012-JH161805-41264,2020-12-21,JH-161805,242,1398,3,60,0.4,6.0
MX-2012-BF1127536-41265,2020-12-22,BF-1127536,42,2782,4,84,0.2,25.2
MX-2012-SC2077082-41265,2020-12-22,SC-2077082,1980,956,17,714,0.0,357.0
MX-2012-KL1664531-41266,2020-12-23,KL-1664531,1346,304,6,120,0.0,60.0
MX-2012-JK1573018-41266,2020-12-23,JK-1573018,861,2262,5,50,0.0,25.0
IN-2012-PO1885092-41267,2020-12-24,PO-1885092,2513,2465,1,35,0.4,3.5
IR-2012-DB306060-41270,2020-12-27,DB-306060,397,1430,2,16,0.0,8.0
SF-2012-AS630117-41270,2020-12-27,AS-630117,2318,1968,2,44,0.0,22.0
MX-2012-GM1468082-41271,2020-12-28,GM-1468082,2372,398,1,3,0.0,1.5
IN-2012-CM1244521-41271,2020-12-28,CM-1244521,743,2030,3,9,0.0,4.5
MX-2012-ER1385518-41271,2020-12-28,ER-1385518,445,2970,16,48,0.0,24.0
CA-2012-SP20620140-41272,2020-12-29,SP-206201402,2577,2191,14,84,0.2,25.2
ID-2013-BG110357-41276,2021-01-02,BG-110357,2297,1821,1,14,0.1,5.6
EG-2013-TP1141538-41276,2021-01-02,TP-1141538,3238,2664,6,90,0.0,45.0
UP-2013-EB3840137-41276,2021-01-02,EB-3840137,2858,445,3,42,0.0,21.0
SA-2013-RF9840110-41277,2021-01-03,RF-9840110,1589,1820,1,21,0.0,10.5
ZA-2013-CS2505146-41277,2021-01-03,CS-2505146,1373,69,4,16,0.0,8.0
CA-2013-BG11695140-41278,2021-01-04,BG-116951406,1571,1913,6,72,0.0,36.0
NI-2013-AA37595-41279,2021-01-05,AA-37595,2796,1360,4,44,0.7,-8.8
SF-2013-JE6165117-41279,2021-01-05,JE-6165117,1402,368,11,539,0.0,269.5
IR-2013-VT1170060-41283,2021-01-09,VT-1170060,2698,2781,4,72,0.0,36.0
TU-2013-KH6630134-41284,2021-01-10,KH-6630134,1126,132,6,240,0.6,-24.0
US-2013-LH16750101-41285,2021-01-11,LH-16750101,340,1239,2,36,0.4,3.6
US-2013-DJ134205-41285,2021-01-11,DJ-134205,964,1099,8,32,0.4,3.2
ID-2013-TH21115102-41286,2021-01-12,TH-21115102,2650,89,14,560,0.45,28.0
IN-2013-GA1472527-41290,2021-01-16,GA-1472527,2631,1525,3,96,0.0,48.0
MX-2013-KB1631531-41291,2021-01-17,KB-1631531,1107,919,3,582,0.0,291.0
IN-2013-JB1592527-41292,2021-01-18,JB-1592527,1022,200,9,936,0.0,468.0
IN-2013-MM1726058-41297,2021-01-23,MM-1726058,744,2757,2,20,0.0,10.0
ES-2013-KH1633064-41298,2021-01-24,KH-1633064,2279,1801,18,126,0.0,63.0
ES-2013-RA198858-41298,2021-01-24,RA-198858,2245,873,6,78,0.0,39.0
IN-2013-DM133457-41306,2021-02-01,DM-133457,1934,1251,16,160,0.1,64.0
IR-2013-DW319560-41306,2021-02-01,DW-319560,2617,695,9,153,0.0,76.5
MX-2013-EB1370582-41307,2021-02-02,EB-1370582,2699,2815,9,126,0.0,63.0
CA-2013-DK12835140-41311,2021-02-06,DK-128351408,3170,2583,8,200,0.0,100.0
PL-2013-TT11220103-41312,2021-02-07,TT-11220103,372,318,1,20,0.0,10.0
ID-2013-TT212207-41313,2021-02-08,TT-212207,831,1821,3,48,0.1,19.2
ES-2013-TN21040139-41313,2021-02-08,TN-21040139,2012,2561,1,20,0.0,10.0
IZ-2013-FC433561-41316,2021-02-11,FC-433561,2156,1165,6,66,0.0,33.0
NI-2013-AH19595-41318,2021-02-13,AH-19595,1878,1360,8,56,0.7,-11.2
ES-2013-ND18370139-41318,2021-02-13,ND-18370139,1504,2406,4,44,0.1,17.6
MX-2013-TS2161082-41318,2021-02-13,TS-2161082,1944,3014,2,66,0.0,33.0
US-2013-BT1148518-41319,2021-02-14,BT-1148518,1933,1566,2,26,0.6,-2.6
MZ-2013-RH960087-41319,2021-02-14,RH-960087,1898,1851,1,19,0.0,9.5
MX-2013-BT1148528-41319,2021-02-14,BT-1148528,2976,1298,4,68,0.0,34.0
IN-2013-TB21595113-41320,2021-02-15,TB-21595113,1197,2843,3,54,0.0,27.0
US-2013-FM1421518-41321,2021-02-16,FM-1421518,683,202,14,154,0.6,-15.4
MX-2013-FM1421582-41321,2021-02-16,FM-1421582,1955,810,12,60,0.0,30.0
MO-2013-PS897086-41324,2021-02-19,PS-897086,2062,431,2,28,0.0,14.0
MX-2013-JK1573031-41325,2021-02-20,JK-1573031,851,3029,6,66,0.0,33.0
IN-2013-BP1123058-41329,2021-02-24,BP-1123058,1685,2562,2,94,0.0,47.0
IN-2013-BP1123058-41329,2021-02-24,BP-1123058,2501,2562,5,90,0.0,45.0
NI-2013-VD1167095-41331,2021-02-26,VD-1167095,1315,1360,2,42,0.7,-8.4
IN-2013-HF149957-41332,2021-02-27,HF-149957,3239,1085,5,150,0.1,60.0
IZ-2013-PG889561-41335,2021-03-02,PG-889561,1333,1165,2,12,0.0,6.0
CA-2013-PA19060140-41335,2021-03-02,PA-190601402,2079,1747,4,84,0.0,42.0
IN-2013-BB1099092-41338,2021-03-05,BB-1099092,1945,1313,9,477,0.0,238.5
KE-2013-EM414069-41338,2021-03-05,EM-414069,257,710,4,144,0.0,72.0
MX-2013-DS1318082-41340,2021-03-07,DS-1318082,59,2344,3,57,0.0,28.5
TU-2013-ZD11925134-41341,2021-03-08,ZD-11925134,2958,203,2,78,0.6,-7.8
RS-2013-MC7590108-41341,2021-03-08,MC-7590108,774,1665,6,54,0.0,27.0
CA-2013-EB13750140-41345,2021-03-12,EB-137501408,3153,2416,1,10,0.2,3.0
IZ-2013-JS588061-41346,2021-03-13,JS-588061,2616,1165,1,14,0.0,7.0
MX-2013-TH2111582-41346,2021-03-13,TH-2111582,3165,511,8,48,0.0,24.0
US-2013-NP1868518-41347,2021-03-14,NP-1868518,666,592,1,4,0.6,-0.4
ID-2013-HJ1487559-41347,2021-03-14,HJ-1487559,258,2741,4,44,0.47,1.32
US-2013-NP1868555-41347,2021-03-14,NP-1868555,1264,49,4,40,0.4,4.0
IT-2013-HG1484591-41348,2021-03-15,HG-1484591,1374,2563,7,91,0.5,0.0
ES-2013-SC20020139-41349,2021-03-16,SC-20020139,446,2406,2,6,0.1,2.4
CA-2013-MS17710140-41349,2021-03-16,MS-177101408,2651,2153,2,26,0.0,13.0
MX-2013-JS1594093-41349,2021-03-16,JS-1594093,1333,1800,2,12,0.0,6.0
ES-2013-RD1958544-41350,2021-03-17,RD-1958544,667,2685,2,38,0.0,19.0
NI-2013-EB387095-41352,2021-03-19,EB-387095,1633,1360,1,18,0.7,-3.6
CA-2013-DH13075140-41353,2021-03-20,DH-130751406,3074,1913,1,18,0.0,9.0
US-2013-CC12550143-41354,2021-03-21,CC-12550143,2427,1447,4,368,0.4,36.8
NI-2013-MZ751595-41356,2021-03-23,MZ-751595,1417,1068,7,91,0.7,-18.2
MO-2013-NR855086-41356,2021-03-23,NR-855086,2264,2192,1,148,0.0,74.0
MX-2013-RA1988582-41357,2021-03-24,RA-1988582,2106,1219,9,153,0.0,76.5
US-2013-QJ1925555-41359,2021-03-26,QJ-1925555,984,49,1,33,0.4,3.3
US-2013-QJ1925555-41359,2021-03-26,QJ-1925555,96,49,20,680,0.4,68.0
ES-2013-JM15865139-41360,2021-03-27,JM-15865139,2959,2564,3,51,0.0,25.5
CA-2013-JH15820140-41361,2021-03-28,JH-158201406,1653,1913,3,69,0.0,34.5
TU-2013-VM11685134-41362,2021-03-29,VM-11685134,724,889,4,40,0.6,-4.0
IN-2013-RS1987027-41363,2021-03-30,RS-1987027,31,3,4,12,0.0,6.0
YM-2013-CK2205145-41367,2021-04-03,CK-2205145,2209,711,1,38,0.7,-7.6
ES-2013-CL1270045-41367,2021-04-03,CL-1270045,3135,2686,3,66,0.0,33.0
US-2013-LS1723018-41368,2021-04-04,LS-1723018,2063,2276,1,5,0.6,-0.5
US-2013-KH1663036-41368,2021-04-04,KH-1663036,2500,1384,18,288,0.2,86.4
MX-2013-LS1723082-41368,2021-04-04,LS-1723082,323,1448,1,31,0.0,15.5
IN-2013-HG150257-41370,2021-04-06,HG-150257,1403,88,4,68,0.1,27.2
ZA-2013-AB15146-41370,2021-04-06,AB-15146,1879,1952,1,52,0.0,26.0
ES-2013-AJ1096064-41373,2021-04-09,AJ-1096064,2265,760,4,164,0.0,82.0
MX-2013-CD1198093-41375,2021-04-11,CD-1198093,1809,1800,3,75,0.0,37.5
MX-2013-GA1451582-41376,2021-04-12,GA-1451582,149,2644,1,14,0.0,7.0
MX-2013-AH1021018-41378,2021-04-14,AH-1021018,2229,217,4,52,0.0,26.0
RS-2013-SH10635108-41380,2021-04-16,SH-10635108,1590,1041,18,558,0.0,279.0
MX-2013-MO1780051-41382,2021-04-18,MO-1780051,1618,2140,3,36,0.0,18.0
MX-2013-JC1538518-41384,2021-04-20,JC-1538518,276,1567,1,6,0.0,3.0
CA-2013-OT18730140-41384,2021-04-20,OT-187301402,447,2758,2,30,0.0,15.0
ES-2013-FC1433545-41384,2021-04-20,FC-1433545,448,150,15,120,0.0,60.0
IN-2013-NC1834058-41385,2021-04-21,NC-1834058,351,1203,5,85,0.0,42.5
IT-2013-KM16720139-41386,2021-04-22,KM-16720139,1445,2417,8,64,0.5,0.0
ES-2013-CP1208545-41387,2021-04-23,CP-1208545,2727,622,13,572,0.0,286.0
US-2013-AD101805-41388,2021-04-24,AD-101805,2046,319,3,117,0.4,11.7
MX-2013-LH1675082-41389,2021-04-25,LH-1675082,1546,3014,6,66,0.0,33.0
CA-2013-LS16945140-41389,2021-04-25,LS-169451404,398,2415,6,180,0.0,90.0
ID-2013-PW1903059-41390,2021-04-26,PW-1903059,2774,250,11,242,0.47,7.26
IN-2013-MT17815144-41391,2021-04-27,MT-17815144,1389,2816,6,114,0.17,37.62
IN-2013-LH169007-41391,2021-04-27,LH-169007,2107,1950,1,3,0.1,1.2
US-2013-AG1067555-41392,2021-04-28,AG-1067555,2667,49,5,50,0.4,5.0
IN-2013-GD145907-41392,2021-04-28,GD-145907,2683,2041,5,155,0.1,62.0
IT-2013-GT14710125-41392,2021-04-28,GT-14710125,1634,2083,9,252,0.0,126.0
MX-2013-GB1453018-41392,2021-04-28,GB-1453018,1360,2468,16,96,0.0,48.0
MX-2013-HE1480018-41393,2021-04-29,HE-1480018,324,1714,13,65,0.0,32.5
MX-2013-LH17020141-41394,2021-04-30,LH-17020141,1772,186,6,60,0.0,30.0
PL-2013-TS11160103-41394,2021-04-30,TS-11160103,2910,3100,6,60,0.0,30.0
MX-2013-DL1331582-41395,2021-05-01,DL-1331582,1092,1042,3,78,0.0,39.0
CA-2013-BP115523-41395,2021-05-01,BP-115523,2684,2096,4,32,0.0,16.0
IN-2013-AG1033027-41396,2021-05-02,AG-1033027,396,70,2,70,0.0,35.0
NI-2013-CL189095-41397,2021-05-03,CL-189095,887,1360,1,19,0.7,-3.8
IN-2013-AR1051058-41397,2021-05-03,AR-1051058,1316,1878,5,95,0.0,47.5
RO-2013-JF5190107-41398,2021-05-04,JF-5190107,2531,2430,6,96,0.0,48.0
US-2013-KD1661518-41400,2021-05-06,KD-1661518,2652,2276,5,80,0.6,-8.0
MX-2013-KD1661582-41400,2021-05-06,KD-1661582,165,1650,13,1170,0.0,585.0
MX-2013-TG2131082-41401,2021-05-07,TG-2131082,985,2815,2,80,0.0,40.0
US-2013-CW1190555-41403,2021-05-09,CW-1190555,3136,2414,4,40,0.4,4.0
IN-2013-SO2033558-41403,2021-05-09,SO-2033558,2837,1420,6,126,0.0,63.0
MX-2013-NM1852082-41404,2021-05-10,NM-1852082,709,512,3,15,0.0,7.5
IN-2013-BW1111058-41404,2021-05-10,BW-1111058,1093,1478,6,174,0.0,87.0
ES-2013-PO18850139-41407,2021-05-13,PO-18850139,183,1568,3,48,0.0,24.0
CA-2013-JO15550140-41408,2021-05-14,JO-155501406,541,477,4,76,0.2,22.8
IN-2013-CC1222011-41408,2021-05-14,CC-1222011,2157,414,2,12,0.0,6.0
MX-2013-MC1727518-41408,2021-05-14,MC-1727518,684,1142,5,15,0.0,7.5
MO-2013-AB1006086-41408,2021-05-14,AB-1006086,651,1553,2,30,0.0,15.0
TU-2013-PB9150134-41409,2021-05-15,PB-9150134,1702,552,1,25,0.6,-2.5
CA-2013-AH10690140-41409,2021-05-15,AH-106901408,934,465,1,3,0.0,1.5
LY-2013-EB370574-41409,2021-05-15,EB-370574,1795,1204,1,11,0.0,5.5
IN-2013-AP1072092-41409,2021-05-15,AP-1072092,3213,594,4,156,0.0,78.0
IN-2013-TH2155027-41409,2021-05-15,TH-2155027,1361,920,3,27,0.0,13.5
MX-2013-NS1864093-41410,2021-05-16,NS-1864093,965,1800,9,558,0.0,279.0
MX-2013-PB1880539-41411,2021-05-17,PB-1880539,137,1344,3,60,0.0,30.0
ES-2013-EM13960120-41415,2021-05-21,EM-13960120,2170,2932,2,50,0.0,25.0
ES-2013-LC17050139-41415,2021-05-21,LC-17050139,1617,494,8,200,0.0,100.0
NI-2013-JS588095-41416,2021-05-22,JS-588095,19,971,2,26,0.7,-5.2
IN-2013-JM152507-41416,2021-05-22,JM-152507,2990,149,7,49,0.1,19.6
IN-2013-SC2057527-41417,2021-05-23,SC-2057527,1213,1419,2,22,0.0,11.0
ES-2013-RH1955548-41417,2021-05-23,RH-1955548,627,569,1,16,0.0,8.0
CA-2013-EA14035140-41417,2021-05-23,EA-140351408,1447,1281,3,45,0.0,22.5
MX-2013-TC2098082-41418,2021-05-24,TC-2098082,2892,1051,11,33,0.0,16.5
IN-2013-RS1987027-41418,2021-05-24,RS-1987027,290,2817,2,28,0.0,14.0
MX-2013-NS1850536-41419,2021-05-25,NS-1850536,2246,1620,1,28,0.2,8.4
IN-2013-GP1474058-41419,2021-05-25,GP-1474058,3137,725,19,551,0.0,275.5
US-2013-BF11170140-41420,2021-05-26,BF-111701408,2197,972,1,7,0.2,2.1
IR-2013-TB1125060-41422,2021-05-28,TB-1125060,2975,2209,8,184,0.0,92.0
IN-2013-LC1696027-41423,2021-05-29,LC-1696027,1294,903,3,15,0.0,7.5
IN-2013-SL2015527-41425,2021-05-31,SL-2015527,1141,1052,2,208,0.0,104.0
IN-2013-SL2015527-41425,2021-05-31,SL-2015527,277,1052,3,39,0.0,19.5
TU-2013-NC8415134-41426,2021-06-01,NC-8415134,3075,203,2,52,0.6,-5.2
MX-2013-RD1993031-41426,2021-06-01,RD-1993031,2198,838,2,36,0.0,18.0
ZA-2013-DN3690147-41429,2021-06-04,DN-3690147,184,2897,1,21,0.7,-4.2
ES-2013-AR1082545-41429,2021-06-04,AR-1082545,2092,1143,2,24,0.0,12.0
ID-2013-EH1394559-41430,2021-06-05,EH-1394559,2391,1834,3,126,0.47,3.78
ES-2013-MY1738045-41430,2021-06-05,MY-1738045,2158,2547,6,120,0.0,60.0
CA-2013-NH861023-41430,2021-06-05,NH-861023,1703,1838,19,323,0.0,161.5
ID-2013-HA1490559-41431,2021-06-06,HA-1490559,1484,1555,7,84,0.47,2.52
IZ-2013-DV346561-41431,2021-06-06,DV-346561,683,415,2,22,0.0,11.0
MX-2013-BP1129082-41431,2021-06-06,BP-1129082,2909,1666,3,57,0.0,28.5
ES-2013-SS2059045-41431,2021-06-06,SS-2059045,2665,2742,4,148,0.0,74.0
MX-2013-JC1538531-41431,2021-06-06,JC-1538531,582,18,4,108,0.0,54.0
PL-2013-FH4365103-41431,2021-06-06,FH-4365103,2480,726,8,48,0.0,24.0
NI-2013-LC687095-41432,2021-06-07,LC-687095,2393,1360,4,76,0.7,-15.2
MX-2013-TS2161082-41432,2021-06-07,TS-2161082,2126,1554,4,80,0.0,40.0
MX-2013-BF1097582-41432,2021-06-07,BF-1097582,1198,3119,8,120,0.0,60.0
ES-2013-JP16135139-41432,2021-06-07,JP-16135139,1573,2952,1,5,0.0,2.5
IN-2013-HG1484558-41433,2021-06-08,HG-1484558,3257,2404,6,162,0.0,81.0
US-2013-FW1439582-41433,2021-06-08,FW-1439582,2838,1219,10,80,0.0,40.0
US-2013-SW2075555-41436,2021-06-11,SW-2075555,1231,2414,17,272,0.4,27.2
MX-2013-JB1600051-41436,2021-06-11,JB-1600051,2837,2142,4,84,0.0,42.0
IR-2013-BM165060-41436,2021-06-11,BM-165060,2412,2528,17,238,0.0,119.0
IN-2013-BG1169558-41436,2021-06-11,BG-1169558,1722,204,1,17,0.0,8.5
TU-2013-JF5565134-41437,2021-06-12,JF-5565134,1108,1929,1,14,0.6,-1.4
MX-2013-JH1591082-41437,2021-06-12,JH-1591082,1246,2644,2,46,0.0,23.0
MX-2013-CL1256518-41438,2021-06-13,CL-1256518,1232,2970,2,258,0.0,129.0
MX-2013-CL1256518-41438,2021-06-13,CL-1256518,2127,2970,2,20,0.0,10.0
SA-2013-JP6135110-41439,2021-06-14,JP-6135110,2685,1507,4,36,0.0,18.0
CA-2013-PB19150140-41441,2021-06-16,PB-191501406,2343,1220,2,24,0.2,7.2
ES-2013-AR1051064-41441,2021-06-16,AR-1051064,2298,218,3,36,0.0,18.0
ES-2013-HM1486048-41441,2021-06-16,HM-1486048,522,1767,1,5,0.0,2.5
US-2013-RS1942098-41442,2021-06-17,RS-1942098,1158,2708,14,126,0.4,12.6
IN-2013-EC1405092-41443,2021-06-18,EC-1405092,542,3015,2,40,0.4,4.0
MX-2013-AP1091582-41443,2021-06-18,AP-1091582,2552,2584,2,16,0.0,8.0
ES-2013-BD11725139-41443,2021-06-18,BD-11725139,3005,2084,3,21,0.0,10.5
IN-2013-SG20080113-41443,2021-06-18,SG-20080113,685,2843,3,198,0.0,99.0
ES-2013-DB12910139-41443,2021-06-18,DB-12910139,258,2631,1,11,0.0,5.5
US-2013-TS2120536-41444,2021-06-19,TS-2120536,352,1384,17,272,0.2,81.6
GB-2013-JA597046-41444,2021-06-19,JA-597046,2960,2263,1,18,0.0,9.0
GB-2013-JA597046-41444,2021-06-19,JA-597046,149,2263,1,14,0.0,7.0
GB-2013-JA597046-41444,2021-06-19,JA-597046,1175,2263,2,28,0.0,14.0
GB-2013-JA597046-41444,2021-06-19,JA-597046,2686,2263,8,64,0.0,32.0
CG-2013-SE1011033-41444,2021-06-19,SE-1011033,1822,2110,6,186,0.0,93.0
CA-2013-LH17155140-41444,2021-06-19,LH-171551404,1674,2415,3,93,0.0,46.5
IN-2013-ES1402027-41445,2021-06-20,ES-1402027,2797,1736,3,12,0.0,6.0
EG-2013-PC900038-41445,2021-06-20,PC-900038,1956,1651,4,32,0.0,16.0
IN-2013-LH1715558-41446,2021-06-21,LH-1715558,2209,187,7,266,0.0,133.0
ES-2013-JP1546048-41446,2021-06-21,JP-1546048,2532,1637,8,152,0.0,76.0
MX-2013-TC2114582-41446,2021-06-21,TC-2114582,542,2815,15,300,0.0,150.0
MX-2013-MG1820518-41447,2021-06-22,MG-1820518,1159,1362,20,420,0.0,210.0
US-2013-DB1291055-41448,2021-06-23,DB-1291055,832,2085,4,132,0.4,13.2
US-2013-MP1747036-41449,2021-06-24,MP-1747036,986,2782,2,22,0.2,6.6
US-2013-NC1841536-41450,2021-06-25,NC-1841536,3076,1384,4,68,0.2,20.4
ID-2013-IM15070144-41450,2021-06-25,IM-15070144,523,1383,1,32,0.17,10.56
IN-2013-LH1690058-41450,2021-06-25,LH-1690058,2653,1203,5,50,0.0,25.0
CA-2013-NM844523-41450,2021-06-25,NM-844523,1229,1768,1,8,0.0,4.0
ES-2013-ME1732064-41450,2021-06-25,ME-1732064,306,164,3,51,0.0,25.5
US-2013-DB13615101-41452,2021-06-27,DB-13615101,775,1239,5,75,0.4,7.5
IN-2013-TH211007-41453,2021-06-28,TH-211007,2481,553,2,16,0.4,1.6
ID-2013-JG15805102-41454,2021-06-29,JG-15805102,884,1166,18,234,0.45,11.7
BN-2013-CC267015-41454,2021-06-29,CC-267015,987,1652,1,9,0.0,4.5
ES-2013-BD11605120-41454,2021-06-29,BD-11605120,2093,1569,3,81,0.0,40.5
MX-2013-AH1019518-41454,2021-06-29,AH-1019518,3077,2759,2,100,0.0,50.0
IN-2013-DK130907-41455,2021-06-30,DK-130907,1838,1821,10,220,0.1,88.0
TU-2013-AR510134-41457,2021-07-02,AR-510134,2652,3030,1,16,0.6,-1.6
IN-2013-NP18685144-41457,2021-07-02,NP-18685144,639,2953,2,14,0.17,4.62
IN-2013-CR1282027-41457,2021-07-02,CR-1282027,725,2496,4,60,0.0,30.0
ID-2013-AF108707-41458,2021-07-03,AF-108707,2428,1985,6,216,0.4,21.6
IN-2013-MG1765027-41458,2021-07-03,MG-1765027,1484,1053,3,36,0.0,18.0
IN-2013-MG1765027-41458,2021-07-03,MG-1765027,2858,1053,4,56,0.0,28.0
MX-2013-MG1787526-41458,2021-07-03,MG-1787526,583,1868,2,70,0.0,35.0
US-2013-EM1381036-41459,2021-07-04,EM-1381036,2199,1839,14,126,0.2,37.8
ES-2013-DJ1342048-41459,2021-07-04,DJ-1342048,1074,680,1,11,0.1,4.4
ES-2013-MG17890139-41459,2021-07-04,MG-17890139,2798,2406,2,40,0.1,16.0
ES-2013-SW20245139-41459,2021-07-04,SW-20245139,2618,1086,2,36,0.0,18.0
ID-2013-JC1610559-41461,2021-07-06,JC-1610559,745,1648,14,1638,0.47,49.14
MX-2013-PV1898551-41462,2021-07-07,PV-1898551,3153,1400,1,10,0.0,5.0
MX-2013-NP1867082-41464,2021-07-09,NP-1867082,1654,2644,5,320,0.0,160.0
MX-2013-EA1403582-41464,2021-07-09,EA-1403582,43,810,16,336,0.0,168.0
MX-2013-BF11005143-41465,2021-07-10,BF-11005143,2047,1605,4,48,0.4,4.8
IN-2013-TS212057-41465,2021-07-10,TS-212057,2429,1985,6,84,0.1,33.6
ES-2013-NP1832548-41466,2021-07-11,NP-1832548,3123,921,2,10,0.0,5.0
ES-2013-NP1832548-41466,2021-07-11,NP-1832548,2593,921,3,51,0.0,25.5
ES-2013-CJ11875139-41469,2021-07-14,CJ-11875139,759,2417,4,28,0.5,0.0
IT-2013-AH1069048-41469,2021-07-14,AH-1069048,2171,1479,1,7,0.0,3.5
IT-2013-AH1069048-41469,2021-07-14,AH-1069048,1233,1479,5,25,0.0,12.5
CA-2013-MG17890140-41471,2021-07-16,MG-178901406,1142,2277,4,104,0.0,52.0
MX-2013-MO1780082-41473,2021-07-18,MO-1780082,746,2815,1,26,0.0,13.0
US-2013-MW1822098-41475,2021-07-20,MW-1822098,1176,2165,11,363,0.4,36.3
