customer_id,segment
AS-10135144,Self-Employed
AS-1013527,Self-Employed
AS-1013536,Self-Employed
AS-1013545,Self-Employed
AS-1013548,Self-Employed
AS-1013558,Self-Employed
AS-1013582,Self-Employed
AS-1013588,Self-Employed
AS-1013591,Self-Employed
AS-1013592,Self-Employed
AS-1013597,Self-Employed
AS-1022511,Corporate
AS-10225120,Corporate
AS-10225139,Corporate
AS-102251404,Corporate
AS-102251406,Corporate
AS-102251408,Corporate
AS-10225143,Corporate
AS-10225144,Corporate
AS-1022518,Corporate
AS-1022527,Corporate
AS-1022539,Corporate
AS-1022545,Corporate
AS-102255,Corporate
AS-1022558,Corporate
AS-1022559,Corporate
AS-1022562,Corporate
AS-102257,Corporate
AS-1022582,Corporate
AS-1022588,Corporate
AS-1022598,Corporate
AS-10240102,Consumer
AS-1024014,Consumer
AS-102401404,Consumer
AS-102401406,Consumer
AS-102401408,Consumer
AS-10240144,Consumer
AS-1024018,Consumer
AS-1024031,Consumer
AS-1024036,Consumer
AS-1024045,Consumer
AS-1024048,Consumer
AS-1024058,Consumer
AS-1024064,Consumer
AS-102407,Consumer
AS-1024082,Consumer
AS-10285120,Corporate
AS-1028514,Corporate
AS-102851402,Corporate
AS-102851404,Corporate
AS-102851406,Corporate
AS-1028518,Corporate
AS-1028527,Corporate
AS-1028539,Corporate
AS-1028545,Corporate
AS-1028555,Corporate
AS-1028558,Corporate
AS-1028564,Corporate
AS-102857,Corporate
AS-102858,Corporate
AS-1028582,Corporate
AS-1028592,Corporate
AS-1028598,Corporate
AS-106301402,Self-Employed
AS-106301404,Self-Employed
AS-106301406,Self-Employed
AS-106301408,Self-Employed
AS-10630141,Self-Employed
AS-1063027,Self-Employed
AS-1063045,Self-Employed
AS-1063048,Self-Employed
AS-1063058,Self-Employed
AS-1063059,Self-Employed
AS-106307,Self-Employed
AS-1063092,Self-Employed
AS-1063096,Self-Employed
AS-135134,Self-Employed
AS-13523,Self-Employed
AS-13560,Self-Employed
AS-13561,Self-Employed
AS-13563,Self-Employed
AS-225110,Corporate
AS-22515,Corporate
AS-22522,Corporate
AS-22523,Corporate
AS-22560,Corporate
AS-22595,Corporate
AS-240110,Consumer
AS-240137,Consumer
AS-24019,Consumer
AS-24023,Consumer
AS-24042,Consumer
AS-285108,Corporate
AS-285110,Corporate
AS-285137,Corporate
AS-285147,Corporate
AS-28522,Corporate
AS-2853,Corporate
AS-28538,Corporate
AS-2854,Corporate
AS-28560,Corporate
AS-28561,Corporate
AS-28586,Corporate
AS-630111,Self-Employed
AS-630117,Self-Employed
AS-630131,Self-Employed
AS-630134,Self-Employed
AS-63029,Self-Employed
AS-63033,Self-Employed
AS-63060,Self-Employed
AS-63068,Self-Employed
AS-63095,Self-Employed
AT-10435120,Self-Employed
AT-104351404,Self-Employed
AT-104351406,Self-Employed
AT-104351408,Self-Employed
AT-10435143,Self-Employed
AT-1043527,Self-Employed
AT-1043531,Self-Employed
AT-1043558,Self-Employed
AT-1043559,Self-Employed
AT-104358,Self-Employed
AT-1043582,Self-Employed
AT-1043591,Self-Employed
AT-1043598,Self-Employed
AT-10735113,Consumer
AT-10735139,Consumer
AT-107351402,Consumer
AT-107351404,Consumer
AT-107351406,Consumer
AT-107351408,Consumer
AT-10735144,Consumer
AT-1073518,Consumer
AT-1073527,Consumer
AT-1073531,Consumer
AT-1073536,Consumer
AT-1073545,Consumer
AT-1073548,Consumer
AT-107357,Consumer
AT-1073582,Consumer
AT-435103,Self-Employed
AT-435117,Self-Employed
AT-435134,Self-Employed
AT-43533,Self-Employed
AT-43543,Self-Employed
AT-43549,Self-Employed
AT-43560,Self-Employed
AT-43575,Self-Employed
AT-43584,Self-Employed
AT-735107,Consumer
AT-735137,Consumer
AT-73557,Consumer
AT-73586,Consumer
AW-108401402,Consumer
AW-108401404,Consumer
AW-108401406,Consumer
AW-1084018,Consumer
AW-1084027,Consumer
AW-1084031,Consumer
AW-1084039,Consumer
AW-1084045,Consumer
AW-1084048,Consumer
AW-1084058,Consumer
AW-1084064,Consumer
AW-1084082,Consumer
AW-1084091,Consumer
AW-1084092,Consumer
AW-1084093,Consumer
AW-1084097,Consumer
AW-10930139,Self-Employed
AW-109301402,Self-Employed
AW-109301404,Self-Employed
AW-109301406,Self-Employed
AW-1093018,Self-Employed
AW-1093027,Self-Employed
AW-1093031,Self-Employed
AW-1093045,Self-Employed
AW-1093048,Self-Employed
AW-1093051,Self-Employed
AW-1093058,Self-Employed
AW-1093059,Self-Employed
AW-1093064,Self-Employed
AW-109307,Self-Employed
AW-1093093,Self-Employed
AW-1093098,Self-Employed
AW-840107,Consumer
AW-840126,Consumer
AW-840134,Consumer
AW-84060,Consumer
AW-930111,Self-Employed
AW-930134,Self-Employed
AW-93038,Self-Employed
AW-93061,Self-Employed
AW-93086,Self-Employed
AW-93095,Self-Employed
AY-1055511,Corporate
AY-10555139,Corporate
AY-105551404,Corporate
AY-105551406,Corporate
AY-1055527,Corporate
AY-1055539,Corporate
AY-1055545,Corporate
AY-1055548,Corporate
AY-1055551,Corporate
AY-1055558,Corporate
AY-1055566,Corporate
AY-105557,Corporate
AY-1055582,Corporate
AY-1055593,Corporate
AY-555103,Corporate
AY-555108,Corporate
AY-555117,Corporate
AY-555134,Corporate
AY-55538,Corporate
AY-55560,Corporate
AY-55561,Corporate
AY-55586,Corporate
AY-55594,Corporate
AY-55595,Corporate
AZ-10750124,Consumer
AZ-107501402,Consumer
AZ-107501404,Consumer
AZ-107501406,Consumer
AZ-1075018,Consumer
AZ-1075027,Consumer
AZ-1075028,Consumer
AZ-1075045,Consumer
AZ-1075048,Consumer
AZ-107507,Consumer
AZ-1075082,Consumer
AZ-1075093,Consumer
AZ-750134,Consumer
AZ-750137,Consumer
AZ-75023,Consumer
AZ-75033,Consumer
AZ-7504,Consumer
AZ-75061,Consumer
AZ-75079,Consumer
AZ-75087,Consumer
AZ-75095,Consumer
BB-10990102,Corporate
BB-10990130,Corporate
BB-109901402,Corporate
BB-109901404,Corporate
BB-109901406,Corporate
BB-1099016,Corporate
BB-1099018,Corporate
BB-1099028,Corporate
BB-1099036,Corporate
BB-1099045,Corporate
BB-1099048,Corporate
BB-1099055,Corporate
BB-1099059,Corporate
BB-1099064,Corporate
BB-109907,Corporate
BB-1099078,Corporate
BB-1099082,Corporate
BB-1099092,Corporate
BB-1099097,Corporate
BB-1099098,Corporate
BB-1099099,Corporate
BB-11545104,Corporate
BB-115451402,Corporate
BB-115451404,Corporate
BB-115451406,Corporate
BB-115451408,Corporate
BB-1154518,Corporate
BB-1154545,Corporate
BB-1154548,Corporate
BB-1154564,Corporate
BB-115457,Corporate
BB-115458,Corporate
BB-1154582,Corporate
BB-1154592,Corporate
BB-1545134,Corporate
BB-1545146,Corporate
BB-154563,Corporate
BB-154569,Corporate
BB-154586,Corporate
BB-990107,Corporate
BB-990110,Corporate
BB-990122,Corporate
BB-990134,Corporate
BB-99038,Corporate
BB-99061,Corporate
BB-99089,Corporate
BC-11125120,Self-Employed
BC-11125139,Self-Employed
BC-1112514,Self-Employed
BC-111251402,Self-Employed
BC-111251404,Self-Employed
BC-111251406,Self-Employed
BC-1112528,Self-Employed
BC-1112545,Self-Employed
BC-1112548,Self-Employed
BC-111255,Self-Employed
BC-1112551,Self-Employed
BC-1112555,Self-Employed
BC-111257,Self-Employed
BC-1112582,Self-Employed
BC-1112592,Self-Employed
BC-1125111,Self-Employed
BC-1125134,Self-Employed
BC-11253,Self-Employed
BC-112581,Self-Employed
BD-11320102,Consumer
BD-11320139,Consumer
BD-113201402,Consumer
BD-113201404,Consumer
BD-113201406,Consumer
BD-1132018,Consumer
BD-1132027,Consumer
BD-1132039,Consumer
BD-1132045,Consumer
BD-1132048,Consumer
BD-1132058,Consumer
BD-113207,Consumer
BD-1132082,Consumer
BD-1132091,Consumer
BD-11500104,Consumer
BD-11500139,Consumer
BD-115001402,Consumer
BD-115001404,Consumer
BD-115001408,Consumer
BD-1150018,Consumer
BD-1150026,Consumer
BD-1150031,Consumer
BD-1150036,Consumer
BD-1150045,Consumer
BD-1150058,Consumer
BD-1150059,Consumer
BD-1150064,Consumer
BD-1150066,Consumer
BD-115007,Consumer
BD-1150078,Consumer
BD-1150080,Consumer
BD-1150082,Consumer
BD-1150093,Consumer
BD-1150096,Consumer
BD-11560113,Self-Employed
BD-11560139,Self-Employed
BD-115601404,Self-Employed
BD-115601408,Self-Employed
BD-1156018,Self-Employed
BD-1156036,Self-Employed
BD-1156048,Self-Employed
BD-1156058,Self-Employed
BD-1156064,Self-Employed
BD-115607,Self-Employed
BD-115608,Self-Employed
BD-1156082,Self-Employed
BD-1156088,Self-Employed
BD-1156093,Self-Employed
BD-116051,Consumer
BD-11605102,Consumer
BD-11605120,Consumer
BD-11605130,Consumer
BD-11605139,Consumer
BD-116051404,Consumer
BD-116051406,Consumer
BD-116051408,Consumer
BD-1160518,Consumer
BD-1160548,Consumer
BD-1160559,Consumer
BD-116057,Consumer
BD-1160593,Consumer
BD-11620102,Consumer
BD-11620120,Consumer
BD-116201402,Consumer
BD-116201404,Consumer
BD-116201406,Consumer
BD-116201408,Consumer
BD-1162026,Consumer
BD-1162027,Consumer
BD-1162045,Consumer
BD-1162058,Consumer
BD-1162064,Consumer
BD-116207,Consumer
BD-116208,Consumer
BD-1162082,Consumer
BD-11635139,Consumer
BD-116351406,Consumer
BD-116351408,Consumer
BD-11635144,Consumer
BD-1163531,Consumer
BD-1163545,Consumer
BD-1163548,Consumer
BD-1163551,Consumer
BD-1163558,Consumer
BD-1163564,Consumer
BD-116357,Consumer
BD-1163582,Consumer
BD-1163591,Consumer
BD-1163592,Consumer
BD-11725102,Consumer
BD-1172511,Consumer
BD-11725139,Consumer
BD-117251404,Consumer
BD-117251406,Consumer
BD-117251408,Consumer
BD-1172536,Consumer
BD-1172537,Consumer
BD-1172539,Consumer
BD-1172545,Consumer
BD-1172548,Consumer
BD-117255,Consumer
BD-1172551,Consumer
BD-1172555,Consumer
BD-1172558,Consumer
BD-1172559,Consumer
BD-117257,Consumer
BD-117258,Consumer
BD-1172582,Consumer
BD-1172591,Consumer
BD-1172592,Consumer
BD-117701402,Consumer
BD-117701404,Consumer
BD-117701406,Consumer
BD-11770143,Consumer
BD-11770144,Consumer
BD-1177018,Consumer
BD-1177027,Consumer
BD-1177039,Consumer
BD-1177045,Consumer
BD-1177048,Consumer
BD-117705,Consumer
BD-1177054,Consumer
BD-1177058,Consumer
BD-1177062,Consumer
BD-117708,Consumer
BD-1177082,Consumer
BD-1177093,Consumer
BD-1320103,Consumer
BD-132060,Consumer
BD-132061,Consumer
BD-132068,Consumer
BD-132086,Consumer
BD-1500147,Consumer
BD-150086,Consumer
BD-150095,Consumer
BD-1560103,Self-Employed
BD-1560108,Self-Employed
BD-156022,Self-Employed
BD-156032,Self-Employed
BD-156095,Self-Employed
BD-160522,Consumer
BD-16053,Consumer
BD-160533,Consumer
BD-160561,Consumer
BD-160563,Consumer
BD-1620103,Consumer
BD-1620108,Consumer
BD-1620110,Consumer
BD-1620117,Consumer
BD-162019,Consumer
BD-162038,Consumer
BD-162060,Consumer
BD-162061,Consumer
BD-162087,Consumer
BD-162095,Consumer
BD-1635117,Consumer
BD-1635126,Consumer
BD-1635129,Consumer
BD-1635134,Consumer
BD-163538,Consumer
BD-163560,Consumer
BD-163561,Consumer
BD-163595,Consumer
BD-1725103,Consumer
BD-1725108,Consumer
BD-1725122,Consumer
BD-1725134,Consumer
BD-172530,Consumer
BD-172538,Consumer
BD-17254,Consumer
BD-172560,Consumer
BD-172561,Consumer
BD-172563,Consumer
BD-172595,Consumer
BD-1770134,Consumer
BD-177038,Consumer
BD-177079,Consumer
BD-177086,Consumer
BE-11335102,Self-Employed
BE-11335120,Self-Employed
BE-11335139,Self-Employed
BE-1133514,Self-Employed
BE-113351402,Self-Employed
BE-113351404,Self-Employed
BE-113351406,Self-Employed
BE-11335144,Self-Employed
BE-1133516,Self-Employed
BE-1133518,Self-Employed
BE-1133527,Self-Employed
BE-1133528,Self-Employed
BE-1133531,Self-Employed
BE-1133536,Self-Employed
BE-1133545,Self-Employed
BE-1133548,Self-Employed
BE-1133551,Self-Employed
BE-1133558,Self-Employed
BE-1133564,Self-Employed
BE-113357,Self-Employed
BE-1133578,Self-Employed
BE-1133582,Self-Employed
BE-11410102,Consumer
BE-11410120,Consumer
BE-11410139,Consumer
BE-114101402,Consumer
BE-114101404,Consumer
BE-114101406,Consumer
BE-114101408,Consumer
BE-11410143,Consumer
BE-11410144,Consumer
BE-1141018,Consumer
BE-1141027,Consumer
BE-1141031,Consumer
BE-1141048,Consumer
BE-1141055,Consumer
BE-1141058,Consumer
BE-1141059,Consumer
BE-1141066,Consumer
BE-114107,Consumer
BE-1141078,Consumer
BE-1141082,Consumer
BE-1141098,Consumer
BE-11455102,Self-Employed
BE-11455120,Self-Employed
BE-11455124,Self-Employed
BE-11455139,Self-Employed
BE-114551402,Self-Employed
BE-114551406,Self-Employed
BE-1145527,Self-Employed
BE-1145531,Self-Employed
BE-1145536,Self-Employed
BE-1145545,Self-Employed
BE-1145548,Self-Employed
BE-1145555,Self-Employed
BE-1145558,Self-Employed
BE-1145559,Self-Employed
BE-114557,Self-Employed
BE-114558,Self-Employed
BE-1145582,Self-Employed
BE-1145592,Self-Employed
BE-1145598,Self-Employed
BE-1335103,Self-Employed
BE-1335108,Self-Employed
BE-1335134,Self-Employed
BE-1335136,Self-Employed
BE-133529,Self-Employed
BE-1410110,Consumer
BE-1410111,Consumer
BE-1410129,Consumer
BE-1410137,Consumer
BE-141052,Consumer
BE-141061,Consumer
BE-141071,Consumer
BE-145530,Self-Employed
BE-14554,Self-Employed
BF-100568,Self-Employed
BF-100594,Self-Employed
BF-1020117,Corporate
BF-1020134,Corporate
BF-102022,Corporate
BF-102029,Corporate
BF-102086,Corporate
BF-1080110,Consumer
BF-1080134,Consumer
BF-108023,Consumer
BF-108038,Consumer
BF-108086,Consumer
BF-108095,Consumer
BF-10975118,Corporate
BF-109751402,Corporate
BF-109751406,Corporate
BF-109751408,Corporate
BF-1097518,Corporate
BF-1097527,Corporate
BF-1097536,Corporate
BF-1097545,Corporate
BF-1097558,Corporate
BF-1097559,Corporate
BF-109757,Corporate
BF-109758,Corporate
BF-1097582,Corporate
BF-1097592,Corporate
BF-11005102,Self-Employed
BF-11005130,Self-Employed
BF-110051402,Self-Employed
BF-110051404,Self-Employed
BF-11005143,Self-Employed
BF-1100518,Self-Employed
BF-1100527,Self-Employed
BF-1100536,Self-Employed
BF-1100539,Self-Employed
BF-1100545,Self-Employed
BF-1100548,Self-Employed
BF-1100558,Self-Employed
BF-1100591,Self-Employed
BF-1100592,Self-Employed
BF-11020101,Corporate
BF-11020120,Corporate
BF-110201402,Corporate
BF-110201404,Corporate
BF-110201406,Corporate
BF-110201408,Corporate
BF-1102018,Corporate
BF-1102045,Corporate
BF-1102058,Corporate
BF-1102059,Corporate
BF-1102064,Corporate
BF-1102082,Corporate
BF-1102091,Corporate
BF-1102093,Corporate
BF-1102098,Corporate
BF-11080101,Consumer
BF-11080102,Consumer
BF-1108011,Consumer
BF-11080118,Consumer
BF-11080120,Consumer
BF-11080130,Consumer
BF-110801406,Consumer
BF-110801408,Consumer
BF-1108018,Consumer
BF-1108034,Consumer
BF-1108039,Consumer
BF-1108045,Consumer
BF-1108048,Consumer
BF-1108058,Consumer
BF-1108059,Consumer
BF-110807,Consumer
BF-1108078,Consumer
BF-1108082,Consumer
BF-11170102,Self-Employed
BF-11170139,Self-Employed
BF-111701402,Self-Employed
BF-111701404,Self-Employed
BF-111701406,Self-Employed
BF-111701408,Self-Employed
BF-1117027,Self-Employed
BF-1117031,Self-Employed
BF-1117036,Self-Employed
BF-1117039,Self-Employed
BF-1117045,Self-Employed
BF-1117048,Self-Employed
BF-1117051,Self-Employed
BF-1117055,Self-Employed
BF-1117059,Self-Employed
BF-1117064,Self-Employed
BF-1117082,Self-Employed
BF-1117096,Self-Employed
BF-1117097,Self-Employed
BF-11215102,Self-Employed
BF-112151402,Self-Employed
BF-112151404,Self-Employed
BF-112151406,Self-Employed
BF-11215144,Self-Employed
BF-1121518,Self-Employed
BF-1121527,Self-Employed
BF-1121531,Self-Employed
BF-1121545,Self-Employed
BF-1121548,Self-Employed
BF-1121551,Self-Employed
BF-1121558,Self-Employed
BF-1121559,Self-Employed
BF-1121564,Self-Employed
BF-112157,Self-Employed
BF-112158,Self-Employed
BF-1121582,Self-Employed
BF-1121593,Self-Employed
BF-1121598,Self-Employed
BF-11275120,Corporate
BF-11275139,Corporate
BF-112751404,Corporate
BF-112751408,Corporate
BF-1127518,Corporate
BF-1127531,Corporate
BF-1127536,Corporate
BF-1127545,Corporate
BF-1127548,Corporate
BF-112755,Corporate
BF-1127551,Corporate
BF-1127555,Corporate
BF-1127582,Corporate
BF-1127591,Corporate
BF-1127592,Corporate
BF-1127593,Corporate
BF-1127596,Corporate
BF-1127598,Corporate
BF-1170103,Self-Employed
BF-1170108,Self-Employed
BF-1170146,Self-Employed
BF-117086,Self-Employed
BF-1215147,Self-Employed
BF-121529,Self-Employed
BF-121586,Self-Employed
BF-121595,Self-Employed
BF-1275110,Corporate
BF-1275134,Corporate
BF-1275137,Corporate
BF-127560,Corporate
BF-127561,Corporate
BF-127577,Corporate
BF-975109,Corporate
BF-975110,Corporate
BF-975117,Corporate
BF-975122,Corporate
BF-975134,Corporate
BF-975137,Corporate
BF-97538,Corporate
BF-97595,Corporate
BG-103575,Consumer
BG-110351,Consumer
BG-11035113,Consumer
BG-11035139,Consumer
BG-1103514,Consumer
BG-110351402,Consumer
BG-110351408,Consumer
BG-1103518,Consumer
BG-1103527,Consumer
BG-1103536,Consumer
BG-1103544,Consumer
BG-1103548,Consumer
BG-1103551,Consumer
BG-1103555,Consumer
BG-1103558,Consumer
BG-1103559,Consumer
BG-1103564,Consumer
BG-110357,Consumer
BG-1103582,Consumer
BG-1103597,Consumer
BG-1103598,Consumer
BG-116951402,Corporate
BG-116951404,Corporate
BG-116951406,Corporate
BG-1169518,Corporate
BG-1169527,Corporate
BG-1169531,Corporate
BG-1169558,Corporate
BG-1169559,Corporate
BG-116957,Corporate
BG-1169578,Corporate
BG-1169582,Corporate
BG-1169588,Corporate
BG-1169591,Corporate
BG-1169598,Corporate
BG-11740139,Consumer
BG-117401402,Consumer
BG-117401404,Consumer
BG-117401406,Consumer
BG-117401408,Consumer
BG-1174018,Consumer
BG-1174027,Consumer
BG-1174039,Consumer
BG-1174045,Consumer
BG-1174051,Consumer
BG-1174058,Consumer
BG-117407,Consumer
BG-1174078,Consumer
BG-1174082,Consumer
BG-1174097,Consumer
BG-1695131,Corporate
BG-169530,Corporate
BG-169595,Corporate
BG-1740109,Consumer
BG-1740134,Consumer
BG-174038,Consumer
BG-174060,Consumer
BH-11710124,Consumer
BH-11710139,Consumer
BH-117101402,Consumer
BH-117101404,Consumer
BH-117101406,Consumer
BH-117101408,Consumer
BH-1171018,Consumer
BH-1171039,Consumer
BH-1171045,Consumer
BH-1171048,Consumer
BH-1171051,Consumer
BH-1171055,Consumer
BH-1171059,Consumer
BH-1171065,Consumer
BH-117107,Consumer
BH-1171082,Consumer
BH-1171091,Consumer
BH-1710103,Consumer
BH-1710107,Consumer
BH-1710108,Consumer
BH-1710110,Consumer
BH-1710134,Consumer
BH-171033,Consumer
BH-171038,Consumer
BH-171061,Consumer
BK-11260101,Consumer
BK-1126011,Consumer
BK-11260118,Consumer
BK-11260139,Consumer
BK-112601402,Consumer
BK-112601404,Consumer
BK-112601406,Consumer
BK-1126018,Consumer
BK-1126027,Consumer
BK-1126031,Consumer
BK-1126037,Consumer
BK-1126039,Consumer
BK-1126045,Consumer
BK-1126048,Consumer
BK-1126059,Consumer
BK-112607,Consumer
BK-1126088,Consumer
BK-1126091,Consumer
BK-1260108,Consumer
BK-1260134,Consumer
BK-126074,Consumer
BM-11140139,Consumer
BM-111401402,Consumer
BM-111401404,Consumer
BM-111401406,Consumer
BM-1114018,Consumer
BM-1114028,Consumer
BM-1114039,Consumer
BM-1114045,Consumer
BM-1114048,Consumer
BM-111405,Consumer
BM-1114055,Consumer
BM-1114059,Consumer
BM-1114066,Consumer
BM-111407,Consumer
BM-1114082,Consumer
BM-1114098,Consumer
BM-1140117,Consumer
BM-1140134,Consumer
BM-1140137,Consumer
BM-114061,Consumer
BM-114095,Consumer
BM-11575102,Corporate
BM-115751402,Corporate
BM-115751404,Corporate
BM-115751406,Corporate
BM-1157518,Corporate
BM-1157527,Corporate
BM-1157531,Corporate
BM-1157536,Corporate
BM-1157537,Corporate
BM-1157545,Corporate
BM-1157559,Corporate
BM-115757,Corporate
BM-1157582,Corporate
BM-1157593,Corporate
BM-11650120,Corporate
BM-11650124,Corporate
BM-11650139,Corporate
BM-116501402,Corporate
BM-116501404,Corporate
BM-116501406,Corporate
BM-1165027,Corporate
BM-1165031,Corporate
BM-1165036,Corporate
BM-1165045,Corporate
BM-116507,Corporate
BM-1165082,Corporate
BM-1165092,Corporate
BM-11785120,Consumer
BM-11785139,Consumer
BM-117851402,Consumer
BM-117851404,Consumer
BM-117851406,Consumer
BM-117851408,Consumer
BM-1178527,Consumer
BM-1178528,Consumer
BM-1178545,Consumer
BM-1178548,Consumer
BM-1178555,Consumer
BM-1178558,Consumer
BM-1178559,Consumer
BM-117857,Consumer
BM-117858,Consumer
BM-1178582,Consumer
BM-1178592,Consumer
BM-1178593,Consumer
BM-1575134,Corporate
BM-1575137,Corporate
BM-157533,Corporate
BM-157557,Corporate
BM-157581,Corporate
BM-157587,Corporate
BM-1650103,Corporate
BM-1650111,Corporate
BM-1650134,Corporate
BM-165023,Corporate
BM-165047,Corporate
BM-165060,Corporate
BM-165095,Corporate
BM-1785110,Consumer
BM-1785129,Consumer
BM-1785147,Consumer
BM-17853,Consumer
BM-178538,Consumer
BM-178570,Consumer
BM-178579,Consumer
BM-178586,Consumer
BN-11470130,Corporate
BN-11470139,Corporate
BN-114701402,Corporate
BN-114701404,Corporate
BN-114701406,Corporate
BN-114701408,Corporate
BN-11470143,Corporate
BN-11470144,Corporate
BN-1147018,Corporate
BN-1147027,Corporate
BN-1147039,Corporate
BN-1147045,Corporate
BN-114705,Corporate
BN-1147051,Corporate
BN-1147058,Corporate
BN-1147059,Corporate
BN-1147064,Corporate
BN-114707,Corporate
BN-1147078,Corporate
BN-1147082,Corporate
BN-1147092,Corporate
BN-1147093,Corporate
BN-11515101,Consumer
BN-11515139,Consumer
BN-115151402,Consumer
BN-115151404,Consumer
BN-115151406,Consumer
BN-11515144,Consumer
BN-1151526,Consumer
BN-1151527,Consumer
BN-1151531,Consumer
BN-1151545,Consumer
BN-1151548,Consumer
BN-1151555,Consumer
BN-1151558,Consumer
BN-1151582,Consumer
BN-1151593,Consumer
BN-1470103,Corporate
BN-1470107,Corporate
BN-1470108,Corporate
BN-1470117,Corporate
BN-1470134,Corporate
BN-147033,Corporate
BN-147086,Corporate
BN-1515117,Consumer
BN-1515134,Consumer
BN-151557,Consumer
BN-151560,Consumer
BN-151574,Consumer
BN-151586,Consumer
BO-11350118,Corporate
BO-113501402,Corporate
BO-113501404,Corporate
BO-113501406,Corporate
BO-1135039,Corporate
BO-1135045,Corporate
BO-1135048,Corporate
BO-1135058,Corporate
BO-1135059,Corporate
